timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1443289860331604,-10,-20,7,-2,-1,0,-1,-2
1443289860338607,10,-1,2,2,1,2,-1,0
1443289860338607,7,18,-2,2,1,-1,0,1
1443289860354621,-8,-2,-14,-5,-1,-2,-3,-2
1443289860354621,8,-19,12,8,2,-1,0,0
1443289860356618,-1,23,13,1,-2,0,-1,-1
1443289860356618,-7,-14,-5,-1,0,-1,0,-1
1443289860377637,9,11,-3,-3,0,-1,0,0
1443289860377637,-7,-4,-3,-5,-2,-3,-3,-3
1443289860378635,-1,-19,-9,2,-1,-1,0,0
1443289860378635,1,9,0,2,-1,0,1,1
1443289860391642,2,9,9,-2,-3,-2,-2,-2
1443289860391642,4,-5,-5,-4,-2,-1,-2,-2
1443289860398652,-6,-18,4,0,0,0,0,0
1443289860398652,-6,5,-2,-3,-1,-2,-3,-2
1443289860414661,-1,-2,-1,-5,0,-1,2,1
1443289860414661,-1,-2,13,2,-1,0,1,1
1443289860416658,3,9,0,3,2,-1,-1,-1
1443289860416658,3,-3,0,-2,-2,0,-2,-1
1443289860437673,-8,-14,-13,-7,-3,-2,-2,0
1443289860437673,-3,7,13,4,0,1,0,1
1443289860438673,1,-1,-1,0,1,-1,0,0
1443289860438673,-4,-3,0,0,-1,-1,-2,-5
1443289860450683,-2,-19,-9,-2,-1,-1,-1,-1
1443289860450683,1,20,-12,-6,-2,-2,-3,-2
1443289860459688,0,-1,18,7,1,-1,0,0
1443289860459688,2,-4,8,-1,-2,0,0,-1
1443289860474698,4,9,-1,1,-1,1,1,-1
1443289860474698,-8,-18,-16,-2,0,0,-2,0
1443289860476698,0,-2,-2,-3,-2,-2,-3,-2
1443289860476698,-2,-5,-3,-2,0,1,-1,-1
1443289860497733,-1,0,3,-3,-1,-2,-2,-1
1443289860497733,-5,-8,-2,0,0,-1,0,0
1443289860498715,0,-12,-14,-4,-1,-3,-1,2
1443289860498715,6,13,11,3,-1,0,0,1
1443289860510729,-4,6,0,4,0,1,-1,0
1443289860510729,3,10,-3,-2,-1,0,-2,-1
1443289860519728,-4,-18,7,3,-1,-1,0,1
1443289860519728,-8,-17,4,-2,-3,-2,-1,-4
1443289860534739,4,22,13,-4,-3,-1,0,0
1443289860534739,-1,-9,3,4,4,0,0,0
1443289860536740,2,6,-12,-8,-1,1,0,1
1443289860536740,-2,-25,-4,5,1,0,0,1
1443289860557762,3,13,1,-2,-4,-2,-1,1
1443289860557762,-1,12,-2,-1,-1,0,-2,-3
1443289860558755,-4,5,-16,-8,-3,0,-1,-2
1443289860558755,-5,-1,6,3,0,-1,-1,-2
1443289860570762,-1,-14,6,1,0,0,0,1
1443289860570762,11,17,-1,-6,-2,-1,-1,0
1443289860579768,-6,-1,-4,3,1,0,0,0
1443289860579768,0,6,-14,-6,-1,-2,-2,-4
1443289860595778,-6,-8,15,8,2,0,1,-2
1443289860595778,2,-3,2,-1,-3,-2,-2,0
1443289860596781,-4,3,11,7,-1,-2,-1,-3
1443289860596781,1,3,1,-4,-1,0,0,-1
1443289860616792,-1,-4,-8,1,0,0,-2,-2
1443289860616792,-4,-3,-10,-3,0,0,-2,-3
1443289860618794,-1,-12,-7,-9,-3,-2,-1,0
1443289860618794,0,31,13,11,4,1,0,1
1443289860630802,-4,2,-9,-5,-2,-3,-1,-1
1443289860630802,4,-53,-2,1,0,0,2,0
1443289860639807,9,51,-6,-4,-1,-3,-3,-2
1443289860639807,-9,-18,9,3,1,-1,0,-2
1443289860654824,6,11,-14,-6,-5,-2,-2,-2
1443289860654824,-8,-8,-4,-1,-1,0,0,0
1443289860656820,-3,-15,-14,-4,-2,0,0,-2
1443289860656820,8,11,0,0,-3,-1,0,0
1443289860676833,-2,-4,-9,-3,0,0,0,1
1443289860676833,-6,-1,1,5,-1,-2,-1,1
1443289860678834,1,-1,9,3,1,1,0,0
1443289860678834,0,-2,-1,-5,-3,1,0,1
1443289860690843,0,-3,-9,2,1,1,-1,-1
1443289860690843,2,17,-5,-8,-2,-2,-2,-1
1443289860699850,-5,-2,6,3,-1,-1,0,-1
1443289860699850,1,-12,-6,0,1,-2,-1,0
1443289860714862,1,1,3,-2,0,-1,-3,-5
1443289860714862,-1,5,-1,0,-1,0,1,1
1443289860715859,-4,-6,3,1,1,1,0,-2
1443289860715859,3,0,-15,-11,-5,-4,-1,0
1443289860736874,8,1,11,6,0,0,1,1
1443289860736874,-4,11,-8,1,0,0,0,-1
1443289860738873,0,-15,-8,-5,-5,-2,-1,-1
1443289860738873,-3,-6,0,1,0,0,-2,-1
1443289860750881,-4,-1,9,-1,1,0,2,-1
1443289860750881,2,6,14,2,-1,-1,-2,-1
1443289860759887,-3,-6,-2,-2,0,-1,-1,-1
1443289860759887,-7,-15,-13,-1,0,-2,-1,-1
1443289860774902,4,22,-12,-3,-2,-3,-2,-2
1443289860774902,-8,-8,9,0,-1,-1,0,-2
1443289860775899,6,1,-3,1,-1,-2,0,-1
1443289860775899,1,3,-9,-2,-1,-1,-1,-1
1443289860796914,-6,-16,-2,-1,0,0,-1,1
1443289860796914,-3,-2,-4,-7,-3,1,0,0
1443289860798916,5,2,-8,6,3,1,0,0
1443289860798916,-9,2,2,3,0,0,1,-3
1443289860810930,4,11,26,4,-2,0,1,0
1443289860810930,-10,-48,-9,1,1,0,0,0
1443289860819928,11,69,12,-4,-3,-1,-2,-1
1443289860819928,6,-2,-6,-3,-3,-2,-1,1
1443289860834939,-12,-15,3,0,0,0,-2,-1
1443289860834939,-1,1,4,3,0,0,1,-2
1443289860835940,-2,-18,8,-3,-2,-1,0,-1
1443289860835940,-4,0,-4,-2,0,-2,-1,0
1443289860856959,1,7,5,-1,-2,0,-2,-4
1443289860856959,-3,-2,-4,-1,-1,-1,-1,0
1443289860858954,-3,-11,6,-3,1,0,-1,-1
1443289860858954,2,20,7,-1,-1,1,-1,-1
1443289860878971,-5,-17,-20,-4,-2,0,-1,1
1443289860878971,-2,11,9,-5,-1,-3,-3,-3
1443289860886973,-1,-1,0,-1,-2,-1,-1,-1
1443289860886973,-6,-23,2,0,0,1,1,-1
1443289860894978,5,33,-8,-4,-1,-2,-1,-1
1443289860894978,1,3,-11,-4,-2,-1,-1,-1
1443289860895979,-5,-5,3,0,-1,1,-2,0
1443289860895979,-1,1,8,0,-1,-1,-3,-1
1443289860916993,-3,-21,-8,-4,-3,-1,-1,-2
1443289860916993,6,15,-3,5,0,-1,-1,3
1443289860918996,1,-7,-3,-7,-4,-4,-1,-4
1443289860918996,-11,-23,-8,2,1,-1,-1,0
1443289860940008,0,0,2,-1,1,-1,1,1
1443289860940008,0,1,-7,-3,-2,-2,-2,-4
1443289860941008,-2,-2,6,4,1,1,-1,0
1443289860941008,0,1,6,0,-2,-2,1,0
1443289860955019,-2,5,-18,-4,-1,0,-2,1
1443289860955019,5,-10,2,-3,-2,-1,-3,-2
1443289860956021,-2,3,-8,0,0,0,0,-1
1443289860956021,3,10,5,-2,0,0,-2,-1
1443289860977040,2,-5,8,6,-1,-2,-2,0
1443289860977040,-1,8,2,-1,1,1,2,0
1443289860979037,3,7,-8,-3,-1,-3,-3,-2
1443289860979037,1,4,23,1,0,1,-1,0
1443289861000048,-5,-12,0,1,0,-1,1,-2
1443289861000048,3,4,4,1,-3,-2,-2,-2
1443289861002050,-4,-1,-5,-3,0,2,0,1
1443289861002050,-1,0,-15,-10,-4,-3,-4,-4
1443289861014058,0,7,21,6,1,0,0,-1
1443289861014058,-7,-4,10,4,1,1,0,1
1443289861021062,5,-1,-6,-2,-2,-1,0,1
1443289861021062,5,-7,-12,-3,1,0,-1,0
1443289861037074,-4,-8,-2,2,0,1,0,-1
1443289861037074,2,0,-2,-2,-3,-1,-2,0
1443289861039075,-12,4,-5,-3,-2,0,0,-3
1443289861039075,2,4,-14,2,-1,0,-1,-1
1443289861060250,0,-13,-2,-3,0,-1,2,1
1443289861060250,6,31,2,-3,0,-2,-3,-1
1443289861061090,-2,-17,4,-2,-2,-3,-1,0
1443289861061090,-2,-7,5,1,0,1,-2,0
1443289861074097,4,14,-11,4,2,1,0,0
1443289861074097,-5,-11,10,1,1,1,0,-1
1443289861081104,0,5,-1,-2,-1,-2,-1,0
1443289861081104,3,9,-2,2,-2,-2,-1,0
1443289861097121,-2,-12,-11,-5,-1,-2,-1,-1
1443289861097121,-5,4,22,1,0,-2,-2,-1
1443289861099126,3,-3,-10,6,1,0,-1,-1
1443289861099126,-3,3,-2,-3,-1,0,1,1
1443289861120129,-5,-29,1,1,-2,0,-2,-4
1443289861120129,12,30,0,5,0,0,1,-1
1443289861121130,-11,-20,2,-2,1,-1,-1,-3
1443289861121130,1,13,-2,-2,-1,-2,-2,-3
1443289861134137,2,-2,7,3,1,-1,0,0
1443289861134137,-2,-26,-15,-4,-1,-1,-1,2
1443289861141143,-3,19,29,6,1,2,2,0
1443289861141143,0,-2,-8,-2,-3,-2,-2,-3
1443289861157156,2,10,-1,-1,-1,-1,-1,-1
1443289861157156,-4,-10,-20,-8,-4,-1,-1,-1
1443289861159156,5,-10,-3,-1,0,-1,1,1
1443289861159156,-1,0,9,0,1,-1,0,2
1443289861187176,-8,19,3,-1,0,0,-1,-3
1443289861187176,0,-1,-4,1,0,-1,-2,0
1443289861189174,-1,-11,-5,-4,-3,-2,-2,-2
1443289861189174,-1,22,-7,-2,-1,1,-1,-1
1443289861194178,7,-5,-1,-2,0,-1,0,1
1443289861194178,-3,-12,-14,0,-1,-2,-1,-2
1443289861201191,-4,-8,6,-2,-2,0,-2,0
1443289861201191,-5,-9,-6,-3,-1,-1,3,1
1443289861217192,5,7,2,-7,-3,-3,-4,-1
1443289861217192,4,3,13,4,2,2,1,0
1443289861220196,0,1,-5,5,-1,0,-1,0
1443289861220196,0,-9,-5,-3,-1,-1,-1,0
1443289861240209,-9,-2,1,-4,-2,0,-1,-1
1443289861240209,-2,-8,-6,-2,-2,-2,-1,-1
1443289861241209,1,2,-6,-3,-1,-2,0,0
1443289861241209,-1,2,7,2,1,0,0,0
1443289861254217,1,3,-12,-9,-2,-2,-2,-1
1443289861254217,-3,-18,-6,0,-2,-1,-1,0
1443289861261224,-1,14,-3,3,-1,0,0,-1
1443289861261224,3,-14,-1,-3,-3,-3,-2,-2
1443289861277241,0,0,-12,-4,-1,-2,-1,0
1443289861277241,-2,4,12,0,-1,0,-1,-3
1443289861279235,-6,-10,2,-4,0,-2,-1,0
1443289861279235,-4,-12,-4,4,1,1,0,-1
1443289861300384,12,16,0,2,-1,-1,0,1
1443289861300384,-9,-20,1,-2,-1,0,-1,0
1443289861301252,5,17,1,0,0,-1,-1,0
1443289861301252,-8,-6,-15,-4,-1,-1,-1,-1
1443289861314259,-5,-14,7,6,-1,1,-1,0
1443289861314259,0,19,-7,-4,-2,-1,0,-1
1443289861321268,4,5,9,-2,0,-2,-1,-1
1443289861321268,-2,-6,0,-1,-1,-4,1,-1
1443289861337275,-3,-3,2,0,0,0,-1,-2
1443289861337275,-2,-5,-13,-2,-2,0,1,-1
1443289861339274,1,-11,-14,-3,-2,0,-1,0
1443289861339274,2,14,7,3,0,0,-1,-1
1443289861360291,1,-18,6,3,0,-2,1,0
1443289861360291,-2,5,-2,-3,-1,-2,-2,-3
1443289861361292,4,-1,-5,-3,-1,-1,-2,-2
1443289861361292,4,0,-13,-2,-2,-1,-1,-1
1443289861373297,-3,-2,8,0,0,0,0,-2
1443289861373297,-2,-5,2,1,-3,1,-1,-1
1443289861382303,-5,-3,-3,0,-2,-2,-2,-1
1443289861382303,8,13,4,0,-2,-1,-1,-2
1443289861397313,-5,-5,-1,-4,-1,-1,0,-2
1443289861397313,1,5,8,4,2,-2,-1,0
1443289861399313,-5,-9,-4,-2,-1,0,-1,-2
1443289861399313,3,-1,6,0,1,-1,-2,-1
1443289861419329,-5,-6,-17,-7,-2,-2,-1,0
1443289861419329,-3,4,-1,5,2,0,1,-1
1443289861421329,6,-6,16,3,0,-2,-1,-3
1443289861421329,-11,0,11,7,1,1,-1,-2
1443289861442342,8,7,-9,-2,0,-1,-3,0
1443289861442342,0,-12,-7,-4,-2,-2,-2,1
1443289861444346,0,2,-15,-2,-3,-2,-2,0
1443289861444346,-4,22,6,-4,-3,-2,-2,-3
1443289861457355,2,5,10,3,-1,-2,1,-1
1443289861457355,0,-7,0,-1,-1,-1,0,1
1443289861458355,-5,-1,3,-3,-1,0,-2,-1
1443289861458355,3,-3,3,0,1,1,1,1
1443289861480375,-5,-8,-11,1,-1,-1,1,-1
1443289861480375,3,19,7,2,0,-1,0,-1
1443289861481370,-2,-5,-9,-3,-1,0,-1,-1
1443289861481370,2,-6,-1,-4,-2,-3,-2,1
1443289861493380,-3,-7,-3,4,0,-1,-2,-3
1443289861493380,0,4,-1,-3,-1,-1,-1,-1
1443289861502383,-3,-5,2,1,0,-1,0,0
1443289861502383,-2,-9,5,4,0,0,0,0
1443289861517392,2,9,-3,-3,-1,0,-1,0
1443289861517392,0,2,-3,-4,-3,-1,-2,-2
1443289861519396,-3,-3,6,1,1,-1,1,-1
1443289861519396,-10,-15,-8,-6,-1,-2,1,-3
1443289861539408,11,21,-3,-2,-2,-1,-2,-1
1443289861539408,-5,-27,-1,-2,-1,-1,-2,-1
1443289861541410,4,19,-8,0,0,0,0,1
1443289861541410,2,-1,11,-2,-2,-1,0,-2
1443289861553419,-5,-3,-5,-3,-1,0,-1,-3
1443289861553419,-1,-3,-4,3,2,0,-1,-1
1443289861562423,1,-11,0,-3,-2,-1,0,-1
1443289861562423,-3,6,5,1,1,2,0,2
1443289861577443,-5,-2,10,-3,-1,1,-1,-1
1443289861577443,3,-2,0,4,0,0,1,0
1443289861578438,-2,5,0,-4,-4,-2,-3,-3
1443289861578438,4,5,-15,-3,-2,-2,-2,-2
1443289861599448,2,-7,24,6,0,-1,-1,1
1443289861599448,-12,-20,-10,-1,-1,0,1,-1
1443289861601450,5,17,14,4,0,0,-1,-2
1443289861601450,6,-2,-11,-4,-3,-3,-1,1
1443289861613457,-3,-4,-4,-2,-2,0,-2,-1
1443289861613457,1,10,-2,1,0,-2,0,0
1443289861622463,-3,-7,8,1,1,0,0,0
1443289861622463,-1,-9,0,-2,0,1,-1,-1
1443289861637474,-17,-2,-7,-3,0,-1,1,-2
1443289861637474,18,11,-2,-4,-4,-1,0,-1
1443289861638475,-4,-12,-2,-1,-1,-2,-2,-2
1443289861638475,6,8,14,2,-1,-1,1,-2
1443289861659488,-5,3,-3,3,2,-1,-1,0
1443289861659488,-7,1,-5,-6,-2,0,-1,-2
1443289861661490,5,19,-5,4,2,1,0,1
1443289861661490,-2,-4,-4,-2,-3,-1,-2,0
1443289861673503,6,6,-8,-3,-2,-1,-1,0
1443289861673503,-6,1,12,-2,0,-3,-2,-2
1443289861682502,1,-17,-6,-1,0,0,1,0
1443289861682502,-6,-8,-4,0,0,1,0,0
1443289861697523,9,1,-2,-3,0,-1,-2,-3
1443289861697523,-3,8,-6,-6,-2,-2,-2,0
1443289861698514,-2,-11,-5,4,1,0,1,1
1443289861698514,-1,-1,-5,-1,0,-1,-2,-1
1443289861719529,3,-2,-1,-2,-2,-1,-2,-1
1443289861719529,-8,-11,-2,1,0,0,-2,-2
1443289861721529,1,-6,7,-7,-6,-2,-1,0
1443289861721529,1,9,4,-1,1,0,-1,-2
1443289861733539,0,-9,6,4,0,-1,0,0
1443289861733539,1,5,-4,-4,-2,-1,-1,1
1443289861742547,-3,7,6,1,1,0,-1,1
1443289861742547,7,3,-4,-3,-3,-2,-2,-2
1443289861757553,-9,-10,-8,-1,0,0,-1,-2
1443289861757553,5,4,25,3,0,-1,0,0
1443289861758555,-6,-3,8,1,-1,-2,0,1
1443289861758555,-1,6,-14,-2,-1,0,0,1
1443289861779569,-4,-5,15,4,0,0,1,-1
1443289861779569,-2,2,-4,-3,-2,0,-1,-1
1443289861781572,-6,-2,-9,0,0,-1,-3,-4
1443289861781572,-9,-8,-2,-1,-2,-2,-1,0
1443289861793596,10,8,-3,-7,-4,-2,-3,1
1443289861793596,-3,0,-4,3,1,-2,-1,0
1443289861802584,2,-11,-10,0,0,0,1,0
1443289861802584,-12,-14,7,-1,0,0,0,-1
1443289861817598,5,12,-13,-2,-2,0,-1,-1
1443289861817598,8,7,12,2,0,-2,-1,0
1443289861818595,-5,-21,-15,-6,-4,-3,-2,-2
1443289861818595,0,11,6,0,0,0,0,0
1443289861839613,-6,-12,-9,-4,-2,-1,-1,-2
1443289861839613,7,9,-2,3,0,1,0,0
1443289861841610,-3,-1,-6,2,1,0,0,-1
1443289861841610,-4,-9,13,-1,-2,-2,-1,-2
1443289861862628,1,-5,-2,0,0,-2,-1,-1
1443289861862628,-2,-1,-10,0,-1,1,0,-1
1443289861863623,0,19,8,1,-1,1,-1,0
1443289861863623,0,-29,-11,-2,-1,0,0,-1
1443289861877635,0,22,4,-5,-2,0,-2,0
1443289861877635,4,0,-2,0,0,0,0,0
1443289861878635,-6,-3,-2,0,1,-1,-1,-2
1443289861878635,14,9,-2,1,-2,-1,-2,1
1443289861899664,-11,-15,3,-2,-3,-3,-1,-2
1443289861899664,0,9,-6,-6,-3,0,0,-1
1443289861901649,-2,-1,20,1,-1,0,-1,0
1443289861901649,0,-1,-14,8,2,0,0,-1
1443289861922664,0,-12,-7,-4,-1,0,-1,1
1443289861922664,-2,4,7,3,0,-3,-1,1
1443289861923664,0,5,-5,-8,-3,-3,-3,-3
1443289861923664,-3,-11,3,1,0,0,0,-1
1443289861937674,2,14,-8,-3,1,-3,0,-1
1443289861937674,-5,-6,-9,-2,0,1,0,-1
1443289861938674,3,2,0,2,1,-1,0,3
1443289861938674,3,6,12,0,-1,-2,-1,-1
1443289861959688,-6,-8,-7,2,-2,0,-1,-1
1443289861959688,-2,-10,-10,-6,-4,-3,0,-1
1443289861961690,1,5,-7,0,-1,0,1,0
1443289861961690,-3,-2,10,-3,-2,-1,-1,0
1443289861982706,9,22,9,3,0,1,0,-2
1443289861982706,4,-2,-7,-1,-1,-2,-3,-5
1443289861983706,-6,-8,2,-1,1,1,-1,0
1443289861983706,-2,-4,-8,2,1,1,0,0
1443289861996713,-3,-1,2,0,-2,0,0,2
1443289861996713,-3,-9,-6,-3,-1,0,-3,-1
1443289862003721,6,18,-2,-3,-2,-1,0,-2
1443289862003721,-2,3,-5,-5,-1,-2,-2,-1
1443289862019729,1,-6,3,1,0,-2,0,0
1443289862019729,-5,4,-3,0,-1,1,0,0
1443289862021729,1,-12,1,-4,-2,-2,-1,-3
1443289862021729,2,4,-6,-3,0,-1,-1,1
1443289862042744,-5,-2,16,2,1,0,1,-1
1443289862042744,6,2,3,-1,-1,-1,-1,1
1443289862044747,-7,-9,3,3,-1,1,-1,1
1443289862044747,-1,16,11,2,-1,0,-2,-1
1443289862056758,-7,-8,-7,-1,0,-1,-1,0
1443289862056758,8,20,10,1,2,0,-1,0
1443289862063758,-2,-8,-11,-6,-3,-4,-3,-4
1443289862063758,-1,0,-9,-4,0,0,1,-1
1443289862079769,2,-3,-7,3,-1,-2,0,0
1443289862079769,-11,-19,-8,-6,-3,-2,-1,-4
1443289862081771,-2,2,0,-1,-2,-1,0,0
1443289862081771,-1,-4,-4,-5,-1,-2,0,-3
1443289862101783,3,3,-3,-3,-1,0,0,0
1443289862101783,-1,-2,2,2,1,0,0,0
1443289862103785,1,-7,-5,0,0,-1,-1,0
1443289862103785,-4,1,3,0,-1,0,-2,-2
1443289862116794,-2,-1,4,-1,0,-1,-2,-5
1443289862116794,-3,-3,-2,1,-2,-2,0,-2
1443289862123798,4,2,-7,-1,0,0,-1,0
1443289862123798,0,-4,-6,0,-1,-3,-1,1
1443289862139810,-3,7,8,2,-1,0,-1,0
1443289862139810,2,-3,18,4,0,-1,0,3
1443289862141810,0,7,0,-2,-1,0,-2,-2
1443289862141810,-1,-18,-11,2,0,-1,0,-2
1443289862161823,0,8,-3,-1,0,-1,-2,0
1443289862161823,-5,-10,-5,-2,-3,-2,-1,-2
1443289862163824,5,11,7,-1,-2,-3,-3,-2
1443289862163824,1,8,5,-1,-1,0,-1,2
1443289862176835,-9,-26,-7,-2,-1,-2,0,0
1443289862176835,0,8,5,-1,0,0,-1,-1
1443289862183839,-1,-5,-3,-4,-1,0,1,-1
1443289862183839,-3,5,11,1,-2,-2,0,0
1443289862199855,3,1,0,0,-2,-1,-1,-1
1443289862199855,-6,-3,-8,-2,-1,1,-1,-1
1443289862201852,4,3,4,0,-1,-1,-1,0
1443289862201852,0,4,-2,2,-1,0,-1,1
1443289862221863,0,-5,-2,-3,-3,-1,0,0
1443289862221863,-1,5,6,3,-1,-1,-1,-2
1443289862223864,-7,-29,-9,-6,-2,1,1,-2
1443289862223864,1,27,4,-4,-1,0,-2,-1
1443289862236874,-1,3,-5,5,1,-1,-2,-1
1443289862236874,0,-6,3,0,0,1,0,-1
1443289862243877,-4,-10,-2,3,0,0,0,1
1443289862243877,2,9,-9,-7,-3,-3,-1,-3
1443289862259893,0,-7,-5,-4,-1,0,0,0
1443289862259893,-2,11,-5,-1,0,-1,-1,0
1443289862260890,-1,4,7,4,-1,-1,0,-2
1443289862260890,4,-19,-3,-1,0,-1,0,1
1443289862281903,0,5,-4,-4,-1,0,-1,-2
1443289862281903,-2,-7,-4,1,-1,0,-2,-2
1443289862283904,1,-2,-7,-1,-1,0,-1,0
1443289862283904,-4,-6,-1,-3,-1,-1,-1,0
1443289862296914,2,10,3,-1,0,1,0,-1
1443289862296914,-4,-9,-6,0,0,-1,0,0
1443289862303920,-5,-6,-9,1,0,-2,-2,-4
1443289862303920,9,22,22,3,0,-2,0,-1
1443289862320931,-3,-16,-13,-4,-2,-2,0,1
1443289862320931,-4,13,28,1,0,0,0,-1
1443289862325933,-10,3,-7,-2,-1,-2,-3,0
1443289862325933,9,-9,-3,8,0,2,-1,0
1443289862342946,2,-1,-7,-8,-3,-3,-4,-2
1443289862342946,-3,-8,-5,-3,-2,-1,-1,0
1443289862348983,4,6,1,-1,0,-1,1,-1
1443289862348983,-6,-2,-4,-2,-1,-1,-2,-2
1443289862364959,0,1,5,0,0,-1,1,0
1443289862364959,-2,-1,-7,-1,-1,-2,-1,-3
1443289862371965,0,-8,-2,0,-1,1,1,0
1443289862371965,-4,-7,0,-1,0,0,-1,0
1443289862379969,2,5,6,-1,-4,-3,-2,0
1443289862379969,-3,-7,-2,-4,-1,-3,0,-2
1443289862380969,3,-7,-8,0,-2,0,0,0
1443289862380969,-7,5,-5,-3,-2,0,0,-1
1443289862401983,3,11,-6,-2,-1,0,-1,-4
1443289862401983,0,-4,8,2,0,1,0,0
1443289862403985,11,4,2,-2,-1,-2,-2,0
1443289862403985,-4,4,-12,-2,0,-1,-1,-2
1443289862415992,-5,-16,3,-1,-2,1,0,-1
1443289862415992,-3,2,-4,-3,-3,-1,-2,-1
1443289862424999,-2,26,8,1,0,0,-1,-3
1443289862424999,-4,-12,-26,-5,-3,-3,-2,0
1443289862440010,-1,-5,19,6,2,-1,0,0
1443289862440010,6,2,-9,0,0,1,-2,-1
1443289862442012,-6,-12,3,-3,-1,-2,-2,0
1443289862442012,2,-1,-6,-2,-2,-1,0,0
1443289862462028,-6,11,-3,-2,-1,0,-1,-3
1443289862462028,8,2,-7,-1,-1,-1,0,0
1443289862464024,-1,-5,-4,2,2,0,2,1
1443289862464024,2,7,6,0,-1,-2,-1,-1
1443289862476037,-7,-12,-3,-1,1,-2,-1,0
1443289862476037,3,6,-5,-1,-2,0,-1,0
1443289862485039,-2,-4,7,-3,-4,-2,-2,-1
1443289862485039,2,1,3,-1,-1,-2,-1,-3
1443289862500052,-3,-5,1,1,2,2,-1,1
1443289862500052,-2,1,-8,-1,0,-2,0,1
1443289862501051,-3,3,-1,-2,-2,-1,0,0
1443289862501051,-2,-14,0,-1,0,-1,0,-1
1443289862522067,5,5,1,4,1,0,-2,0
1443289862522067,-2,-10,11,-2,-1,-1,-2,-1
1443289862524065,-3,11,0,3,0,0,-1,1
1443289862524065,-5,-13,-5,-4,-1,0,-1,-1
1443289862536073,2,12,-8,-1,-1,0,-1,0
1443289862536073,-7,5,-15,-3,-1,-2,-1,-2
1443289862545081,3,-4,9,2,0,-1,-1,-4
1443289862545081,1,3,-2,-3,-3,-2,0,-2
1443289862560094,-3,-6,-3,-4,-2,-2,-2,-2
1443289862560094,-3,-6,0,-1,-2,0,0,0
1443289862561090,4,8,-6,3,0,-1,-2,1
1443289862561090,-5,-8,4,4,1,2,0,1
1443289862583106,0,1,-6,-7,-3,-3,-2,-3
1443289862583106,-2,-6,8,3,1,0,1,0
1443289862585106,4,0,-6,-1,-2,2,0,1
1443289862585106,-4,-14,3,-2,-2,-2,-2,-3
1443289862596116,3,25,12,5,-1,-1,-1,1
1443289862596116,-2,-6,0,-4,-2,-1,-2,0
1443289862605120,5,-9,6,-2,-2,-1,-1,-1
1443289862605120,-5,3,2,-1,0,1,-1,1
1443289862620131,-3,8,8,-1,-1,0,-1,1
1443289862620131,6,-3,-10,-6,-2,-3,-2,-2
1443289862621130,3,-4,-3,5,1,0,1,0
1443289862621130,-3,-1,0,0,1,-1,-1,-2
1443289862642147,1,-9,-4,-2,-1,-1,0,0
1443289862642147,-1,12,6,2,0,-1,0,0
1443289862644145,-12,-7,-10,-7,-3,-2,0,-4
1443289862644145,4,7,-1,1,-1,0,-1,0
1443289862656154,-5,-9,0,4,0,-2,0,-2
1443289862656154,3,-4,-7,-2,-2,-1,-1,0
1443289862665160,-1,9,13,-1,0,-1,-2,-2
1443289862665160,5,0,1,2,-1,0,-1,0
1443289862680193,-10,-22,-7,-1,0,-1,0,0
1443289862680193,1,3,-5,-2,-2,-1,-3,-1
1443289862681170,2,-11,-18,-6,-3,0,-1,-1
1443289862681170,-4,16,33,6,2,-1,1,0
1443289862702185,1,-14,-11,0,1,-1,0,-1
1443289862702185,-8,-6,-4,0,0,0,2,-1
1443289862704187,8,6,-7,-3,0,-2,-2,2
1443289862704187,-2,-7,-10,-3,-1,-1,0,0
1443289862716195,-4,-27,-10,-5,-1,-1,0,0
1443289862716195,15,40,7,4,0,-2,-2,-2
1443289862725198,-12,-5,5,0,-1,1,0,-1
1443289862725198,-2,0,-9,-2,-2,0,-1,-1
1443289862740212,3,0,6,-3,-2,0,-1,-1
1443289862740212,-7,-17,-5,-3,1,-2,1,0
1443289862741210,-2,0,2,1,0,-1,-1,0
1443289862741210,-1,3,-3,-4,-3,-2,-1,1
1443289862762231,11,6,-3,2,-2,0,0,-1
1443289862762231,-5,-4,7,-2,-3,1,-3,-2
1443289862764227,-3,5,1,-4,-1,-1,-1,-1
1443289862764227,-2,-9,-6,2,1,-3,-1,0
1443289862785389,-1,-2,-7,-4,-2,-2,0,-2
1443289862785389,-2,3,13,3,-1,-2,0,0
1443289862786241,4,1,9,-3,-1,0,-1,0
1443289862786241,-6,-9,0,-1,-1,2,-1,-1
1443289862800250,5,2,-7,-3,-2,0,-2,-2
1443289862800250,1,-3,1,4,2,-1,-1,0
1443289862801249,-5,2,-6,0,0,0,-3,-1
1443289862801249,3,2,-5,-1,-2,-2,-1,-1
1443289862822264,-5,1,-3,-3,0,-3,0,0
1443289862822264,2,2,-1,-3,-1,-1,0,0
1443289862824265,-2,-6,3,-3,-3,-2,0,0
1443289862824265,3,1,-6,4,0,1,0,-2
1443289862845279,-4,-20,2,0,-2,0,0,-3
1443289862845279,1,20,-2,1,1,-3,0,1
1443289862846279,1,4,2,1,-1,-2,-1,0
1443289862846279,3,-5,-7,-3,-2,-1,0,0
1443289862859289,-9,0,4,1,1,-1,-1,-1
1443289862859289,0,-18,-3,-2,-2,-1,-2,-2
1443289862861290,-2,-3,-8,-5,0,0,0,0
1443289862861290,-3,15,17,9,2,0,-1,2
1443289862882311,-1,3,4,-1,-2,-1,0,0
